"Year","Event","DataCards","Deaths","Houses.Ruined","Affected","Monetary.LossUSD","Event_Severity","Event_factor"
"2008","STRONG WIND",363,4,2577,13329,0,1,38
"2008","URBAN FLOOD",7,0,0,20,0,0,46
"2009","ANIMAL ATTACK",376,12,379,8330,0,3,2
"2009","COASTLINE",5,0,32,114,0,0,6
"2009","CUTTING FAILURE",11,0,1,62,0,0,10
"2009","DROUGHT",302,0,0,235238,0,0,13
"2009","EARTH SLIP",1,0,0,3,0,0,15
"2009","EPIDEMIC",4797,1,0,45220,0,0,17
"2009","FIRE",145,1,223,1129,0,1,19
"2009","FLOOD",405,3,1674,453429,0,1,21
"2009","FOREST FIRE",18,0,0,0,0,0,22
"2009","GALE",126,0,1026,5695,0,0,24
"2009","GROUND VIBRATIO",72,0,85,5,0,0,25
"2009","HAILSTORM",2,0,0,0,0,0,26
"2009","HEAVY RAINS",238,4,374,11730,0,2,27
"2009","LANDSLIDE",136,11,117,1376,0,8,29
"2009","LAND SUBSIDENCE",10,0,63,754,0,0,28
"2009","LEAK OR SPILL",1,0,0,0,0,0,30
"2009","LIGHTNING",31,17,21,102,0,55,31
"2009","PLAGUE",58,0,0,5175,0,0,32
"2009","STRONG WIND",647,11,4061,18624,0,2,38
"2009","SURGE",3,0,27,101,0,0,41
"2009","URBAN FLOOD",1,0,0,0,0,0,46
"2010","ANIMAL ATTACK",16,9,0,525,0,56,2
"2010","BOAT CAPSIZE",1,3,0,0,0,300,3
"2010","COASTLINE",7,0,52,288,0,0,6
"2010","CUTTING FAILURE",67,0,58,435,0,0,10
"2010","DROUGHT",28,0,0,13395,0,0,13
"2010","EARTH SLIP",3,2,2,5,0,67,15
"2010","EPIDEMIC",2993,0,0,27728,0,0,17
"2010","FIRE",43,2,39,172,0,5,19
"2010","FLOOD",884,24,8379,1163932,0,3,21
"2010","FOREST FIRE",9,0,0,0,0,0,22
"2010","GALE",17,0,123,589,0,0,24
"2010","HEAVY RAINS",33,1,166,1745,0,3,27
"2010","LANDSLIDE",82,2,98,1686,0,2,29
"2010","LAND SUBSIDENCE",3,0,0,0,0,0,28
"2010","LIGHTNING",28,19,6,104,0,68,31
"2010","PLAGUE",6,0,0,460,0,0,32
"2010","ROCK FALL",14,0,5,79,0,0,34
"2010","STRONG WIND",173,2,1540,11331,0,1,38
"2010","URBAN FLOOD",8,0,0,135,0,0,46
"2011","ANIMAL ATTACK",7,2,3,0,0,29,2
"2011","COASTLINE",1,0,1,3,0,0,6
"2011","CUTTING FAILURE",17,1,71,350,0,6,10
"2011","DROUGHT",2,0,0,68459,0,0,13
"2011","EARTH SLIP",1,0,1,13,0,0,15
"2011","FIRE",30,2,126,213,0,7,19
"2011","FLASH FLOOD",1,1,0,0,0,100,20
"2011","FLOOD",175,40,20658,724349,0,23,21
"2011","FOREST FIRE",8,0,0,0,0,0,22
"2011","GROUND VIBRATIO",1,0,6,0,0,0,25
"2011","HEAVY RAINS",24,6,132,12776,0,25,27
"2011","LANDSLIDE",21,10,258,2564,0,48,29
"2011","LEAK OR SPILL",2,0,0,0,0,0,30
"2011","LIGHTNING",23,19,5,5,0,83,31
"2011","ROCK FALL",4,0,3,0,0,0,34
"2011","STRONG WIND",90,27,7855,30925,0,30,38
"2011","TORNADO",2,0,59,21,0,0,43
"2012","ACCIDENT",11,10,0,0,0,91,1
"2012","ANIMAL ATTACK",9,8,0,5,0,89,2
"2012","COASTLINE",1,0,5,0,0,0,6
"2012","CUTTING FAILURE",2,3,0,0,0,150,10
"2012","DROUGHT",116,0,0,892383,0,0,13
"2012","DROWNING",2,2,0,0,0,100,14
"2012","EARTH SLIP",2,6,131,2445,0,300,15
"2012","FIRE",39,1,6,3,0,3,19
"2012","FLASH FLOOD",17,4,656,3136,0,24,20
"2012","FLOOD",131,25,7640,158411,0,19,21
"2012","FOREST FIRE",75,0,11,11,0,0,22
"2012","HAILSTORM",1,1,0,0,0,100,26
"2012","HEAVY RAINS",2,0,15,0,0,0,27
"2012","LANDSLIDE",14,0,65,5154,0,0,29
"2012","LAND SUBSIDENCE",3,3,1,0,0,100,28
"2012","LEAK OR SPILL",3,0,1,0,0,0,30
"2012","LIGHTNING",57,68,6,9,0,119,31
"2012","RETAINING WF",1,1,0,0,0,100,33
"2012","STORM",2,0,34,0,0,0,37
"2012","STRONG WIND",66,10,5979,197437,0,15,38
"2012","TORNADO",1,0,12,0,0,0,43
"2013","ACCIDENT",1,1,0,0,0,100,1
"2013","ANIMAL ATTACK",4,4,0,10,0,100,2
"2013","BOAT CAPSIZE",1,1,0,0,0,100,3
"2013","CHEMICAL",3,1,1,374,0,33,4
"2013","COASTLINE",1,0,2,12,0,0,6
"2013","CUTTING FAILURE",14,4,20,91,0,29,10
"2013","DROUGHT",6,0,0,78234,0,0,13
"2013","DROWNING",2,6,0,1,0,300,14
"2013","FIRE",36,2,206,437,0,6,19
"2013","FLASH FLOOD",8,0,23,292,0,0,20
"2013","FLOOD",45,2,365,450343,0,4,21
"2013","FOREST FIRE",12,0,0,0,0,0,22
"2013","HEAVY RAINS",49,3,788,2897,0,6,27
"2013","LANDSLIDE",28,2,161,824,0,7,29
"2013","LIGHTNING",21,18,1,42,0,86,31
"2013","ROCK FALL",1,0,2,8,0,0,34
"2013","STRONG WIND",219,68,9166,40467,0,31,38
"2013","TORNADO",4,0,54,189,0,0,43
"2013","TREE FALLEN",1,0,0,3,0,0,44
"2014","ACCIDENT",1,0,5,21,0,0,1
"2014","ANIMAL ATTACK",7,7,0,0,0,100,2
"2014","COASTLINE",3,0,37,710,0,0,6
"2014","CUTTING FAILURE",17,3,28,556,0,18,10
"2014","DROUGHT",122,0,0,1495082,0,0,13
"2014","DROWNING",11,20,0,0,0,182,14
"2014","FIRE",25,1,137,555,0,4,19
"2014","FLASH FLOOD",2,0,0,4,0,0,20
"2014","FLOOD",288,35,20097,1174073,0,12,21
"2014","HEAVY RAINS",36,0,361,5578,0,0,27
"2014","LANDSLIDE",39,30,219,13848,0,77,29
"2014","LIGHTNING",26,21,18,76,0,81,31
"2014","RETAINING WF",1,0,1,4,0,0,33
"2014","ROCK FALL",7,0,10,50,0,0,34
"2014","STRONG WIND",182,2,3854,13907,0,1,38
"2014","SUBSIDENCE",1,0,33,130,0,0,40
"2014","SURGE",1,0,3,15,0,0,41
"2014","TREE FALLEN",8,1,14,42,0,12,44
"2015","ACCIDENT",1,0,0,72,0,0,1
"2015","ANIMAL ATTACK",16,8,5,28,0,50,2
"2015","BOAT CAPSIZE",1,0,0,2,0,0,3
"2015","CHEMICAL",2,4,0,50,0,200,4
"2015","COASTAL EROSION",5,0,25,120,0,0,5
"2015","COASTLINE",1,0,2,12,0,0,6
"2015","CUTTING FAILURE",38,2,90,659,0,5,10
"2015","DROUGHT",45,0,0,258096,0,0,13
"2015","DROWNING",24,36,0,38,0,150,14
"2015","ELECTROCUTION",2,4,0,22,0,200,16
"2015","EXPLOSION",1,0,1,4,0,0,18
"2015","FIRE",40,3,96,265,0,8,19
"2015","FLASH FLOOD",9,0,8,2449,0,0,20
"2015","FLOOD",264,15,5465,237331,0,6,21
"2015","HEAVY RAINS",12,0,70,285,0,0,27
"2015","LANDSLIDE",35,7,161,810,0,20,29
"2015","LEAK OR SPILL",8,0,0,30415,0,0,30
"2015","LIGHTNING",44,23,32,188,0,52,31
"2015","ROCK FALL",19,2,29,385,0,11,34
"2015","STRONG WIND",99,0,1024,3987,0,0,38
"2015","SUBSIDENCE",1,0,0,90,0,0,40
"2015","TIDAL WAVE",3,2,0,19,0,67,42
"2015","TORNADO",2,0,59,185,0,0,43
"2015","TREE FALLEN",38,3,46,181,0,8,44
"2015","WALL COLLAPSE",9,1,10,51,0,11,47
"2016","ANIMAL ATTACK",4,1,0,4,0,25,2
"2016","BOAT CAPSIZE",1,5,0,0,0,500,3
"2016","COASTAL EROSION",1,0,0,33,0,0,5
"2016","CUTTING FAILURE",44,9,621,14041,0,20,10
"2016","DROUGHT",194,0,0,1068794,0,0,13
"2016","DROWNING",14,13,0,14,0,93,14
"2016","ELECTROCUTION",1,1,8,30,0,100,16
"2016","EXPLOSION",1,1,506,7948,0,100,18
"2016","FIRE",28,4,69,282,0,14,19
"2016","FLOOD",209,26,2897,444505,0,12,21
"2016","GROUND VIBRATIO",1,0,1,2,0,0,25
"2016","HEAVY RAINS",14,0,37,4328,0,0,27
"2016","LANDSLIDE",20,67,2020,28270,0,335,29
"2016","LIGHTNING",29,9,31,154,0,31,31
"2016","RETAINING WF",2,0,3,20,0,0,33
"2016","STRONG WIND",83,4,1897,7111,0,5,38
"2016","TREE FALLEN",45,1,139,556,0,2,44
"2016","WALL COLLAPSE",2,0,2,7,0,0,47
"2017","ANIMAL ATTACK",15,10,9,43,0,67,2
"2017","BOAT CAPSIZE",2,16,0,3,0,800,3
"2017","COASTAL EROSION",1,0,3,14,0,0,5
"2017","COLLAPSE OF BUILDING",4,1,1,12,0,25,7
"2017","COLLAPSE OF GABAGE FILL",1,32,82,1782,0,3200,8
"2017","COLLAPSE OF MINE",1,2,0,0,0,200,9
"2017","CUTTING FAILURE",42,6,278,7748,0,14,10
"2017","DROUGHT",259,0,0,2876434,0,0,13
"2017","DROWNING",23,40,0,39,0,174,14
"2017","FIRE",45,4,43,357,0,9,19
"2017","FLOOD",128,118,11749,666244,0,92,21
"2017","FOREST FIRE",68,0,0,0,0,0,22
"2017","HEAVY RAINS",48,3,1608,10565,0,6,27
"2017","LANDSLIDE",14,96,1609,129949,0,686,29
"2017","LIGHTNING",32,14,42,268,0,44,31
"2017","ROCK FALL",7,0,7,24,0,0,34
"2017","STRONG WIND",301,13,34042,128653,0,4,38
"2017","TREE FALLEN",53,1,108,469,0,2,44
"2017","WALL COLLAPSE",1,0,1,6,0,0,47
"2018","ACCIDENT",327,333,0,655,0,102,1
"2018","ANIMAL ATTACK",35,19,9,99,0,54,2
"2018","BOAT CAPSIZE",5,7,0,20,0,140,3
"2018","CHEMICAL",1,5,0,0,0,500,4
"2018","COLLAPSE OF BUILDING",2,14,0,0,0,700,7
"2018","CUTTING FAILURE",128,1,737,4618,0,1,10
"2018","CYCLONE",16,0,1067,5626,0,0,11
"2018","DROUGHT",127,0,0,925947,0,0,13
"2018","DROWNING",85,89,0,133,0,105,14
"2018","ELECTROCUTION",4,4,0,2,0,100,16
"2018","FIRE",90,2,87,445,0,2,19
"2018","FLASH FLOOD",18,1,69,2931,0,6,20
"2018","FLOOD",272,27,11871,452798,0,10,21
"2018","HEAVY RAINS",84,8,1806,19511,0,10,27
"2018","LANDSLIDE",20,1,107,2246,0,5,29
"2018","LIGHTNING",132,24,205,1125,0,18,31
"2018","ROCK FALL",29,0,40,572,0,0,34
"2018","STRONG WIND",702,14,7534,30633,0,2,38
"2018","SUBSIDENCE",1,0,1,3,0,0,40
"2018","TORNADO",1,0,6,21,0,0,43
"2018","TREE FALLEN",18,1,35,123,0,6,44
"2018","WALL COLLAPSE",10,0,12,63,0,0,47
"2019","ANIMAL ATTACK",14,9,6,29,0,64,2
"2019","BOAT CAPSIZE",2,1,0,11,0,50,3
"2019","CHEMICAL",1,1,0,10,0,100,4
"2019","COASTAL EROSION",3,0,0,13,0,0,5
"2019","CUTTING FAILURE",101,1,281,1723,0,1,10
"2019","CYCLONE",2,0,11,37,0,0,11
"2019","DROUGHT",201,0,0,935098,0,0,13
"2019","DROWNING",24,32,0,71,0,133,14
"2019","ELECTROCUTION",1,1,0,7,0,100,16
"2019","FIRE",76,1,169,794,0,1,19
"2019","FLASH FLOOD",25,0,152,9892,0,0,20
"2019","FLOOD",305,13,6983,579428,0,4,21
"2019","HEAVY RAINS",2,0,3,164,0,0,27
"2019","LANDSLIDE",38,4,144,2388,0,11,29
"2019","LIGHTNING",126,17,255,1304,0,13,31
"2019","ROCK FALL",27,0,25,271,0,0,34
"2019","STRONG WIND",1024,26,12220,50901,0,3,38
"2019","TORNADO",3,0,148,482,0,0,43
"2019","TREE FALLEN",19,0,23,104,0,0,44
"2019","WALL COLLAPSE",11,0,10,41,0,0,47
"2020","ACCIDENT",46,53,0,108,0,115,1
"2020","ANIMAL ATTACK",6,5,0,18,0,83,2
"2020","CUTTING FAILURE",2,0,2,11,0,0,10
"2020","DROWNING",16,23,0,25,0,144,14
"2020","ELECTROCUTION",2,2,0,2,0,100,16
"2020","FIRE",27,0,28,182,0,0,19
"2020","FLOOD",1,0,50,476,0,0,21
"2020","LIGHTNING",1,0,5,19,0,0,31
"2020","ROCK FALL",1,0,1,5,0,0,34
"2020","STRONG WIND",48,0,49,217,0,0,38
